Season,Player,Position,Age,Team,Games_Played,Games_Started,Minutes_Played,Field_Goals_Made,Field_Goals_Attempted,Field_Goal_%,3_Pointers_Made,3_Pointers_Attempted,3_Point_%,2_Pointers,2_Pointers_Attempted,2_Point_%,effective_Field_Goal_%,Free_Throws,Free_Throws_Attempted,Free_Throw_%,Offensive_Rebounds,Defensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,Points
2017,DeMarcus Cousins,Center,26,New Orleans,17,17,33.8,8.4,18.5,0.452,2.1,5.6,0.375,6.2,12.8,0.486,0.51,5.5,7.1,0.777,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,24.4
2017,Robert Covington,Small Forward,26,Philadelphia,67,67,31.6,4.4,10.9,0.39899999999999997,2.0,6.1,0.33299999999999996,2.3,4.8,0.484,0.49200000000000005,2.1,2.6,0.8220000000000001,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9
2017,Allen Crabbe,Shooting Guard,24,Portland,79,7,28.5,3.8,8.2,0.46799999999999997,1.7,3.8,0.444,2.1,4.4,0.49,0.5720000000000001,1.3,1.6,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7
2017,Jamal Crawford,Shooting Guard,36,Los Angeles Clippers,82,1,26.3,4.4,10.6,0.413,1.4,3.9,0.36,3.0,6.7,0.44299999999999995,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3
2017,Jordan Crawford,Shooting Guard,28,New Orleans,19,0,23.3,5.5,11.5,0.48200000000000004,1.9,5.0,0.389,3.6,6.5,0.5529999999999999,0.5670000000000001,1.1,1.4,0.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1
2017,Jae Crowder,Small Forward,26,Boston,72,72,32.4,4.6,10.0,0.46299999999999997,2.2,5.5,0.39799999999999996,2.4,4.5,0.54,0.5720000000000001,2.4,3.0,0.8109999999999999,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9
2017,Dante Cunningham,Small Forward,29,New Orleans,66,35,25.0,2.6,5.4,0.485,1.1,2.7,0.392,1.6,2.7,0.579,0.584,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6
2017,Seth Curry,Point Guard,26,Dallas,70,42,29.0,4.8,10.0,0.48100000000000004,2.0,4.6,0.425,2.9,5.4,0.528,0.578,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8
2017,Stephen Curry,Point Guard,28,Golden State,79,79,33.4,8.5,18.3,0.46799999999999997,4.1,10.0,0.41100000000000003,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3
2017,Troy Daniels,Shooting Guard,25,Memphis,67,3,17.7,2.8,7.4,0.374,2.1,5.3,0.389,0.7,2.1,0.336,0.513,0.6,0.8,0.7959999999999999,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,8.2
2017,Anthony Davis,Center,23,New Orleans,75,75,36.1,10.3,20.3,0.505,0.5,1.8,0.299,9.7,18.6,0.524,0.518,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0
2017,Deyonta Davis,Center,20,Memphis,36,0,6.6,0.7,1.3,0.511,0.0,0.0,,0.7,1.3,0.511,0.511,0.3,0.5,0.556,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,1.6
2017,Ed Davis,Power Forward,27,Portland,46,12,17.2,1.6,3.1,0.528,0.0,0.0,,1.6,3.1,0.528,0.528,1.1,1.8,0.617,2.1,3.2,5.3,0.6,0.3,0.5,0.8,3.0,4.3
2017,Dewayne Dedmon,Center,27,San Antonio,76,37,17.5,2.1,3.4,0.622,0.0,0.0,,2.1,3.4,0.622,0.622,0.9,1.2,0.6990000000000001,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1
2017,Sam Dekker,Small Forward,22,Houston,77,2,18.4,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,0.591,0.5429999999999999,0.5,0.9,0.5589999999999999,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5
2017,Malcolm Delaney,Point Guard,27,Atlanta,73,2,17.1,2.0,5.3,0.374,0.4,1.5,0.23600000000000002,1.6,3.8,0.428,0.40700000000000003,1.0,1.3,0.8059999999999999,0.1,1.5,1.7,2.6,0.5,0.0,1.3,1.5,5.4
2017,Matthew Dellavedova,Point Guard,26,Milwaukee,76,54,26.1,2.7,7.0,0.39,1.0,2.8,0.36700000000000005,1.7,4.2,0.40399999999999997,0.46299999999999997,1.1,1.3,0.8540000000000001,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,7.6
2017,Luol Deng,Small Forward,31,Los Angeles Lakers,56,49,26.5,2.9,7.6,0.387,0.9,2.9,0.309,2.0,4.6,0.436,0.447,0.8,1.1,0.73,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,7.6
2017,DeMar DeRozan,Shooting Guard,27,Toronto,74,74,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.47700000000000004,7.4,8.7,0.8420000000000001,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3
2017,Cheick Diallo,Power Forward,20,New Orleans,17,0,11.7,2.1,4.5,0.474,0.0,0.0,,2.1,4.5,0.474,0.474,0.9,1.2,0.7140000000000001,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1
2017,Boris Diaw,Power Forward,34,Utah,73,33,17.6,2.0,4.5,0.446,0.3,1.1,0.247,1.7,3.4,0.512,0.47700000000000004,0.4,0.5,0.743,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6
2017,Gorgui Dieng,Power Forward,27,Minnesota,82,82,32.4,4.0,8.1,0.502,0.2,0.5,0.37200000000000005,3.9,7.5,0.511,0.514,1.7,2.0,0.8140000000000001,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,10.0
2017,Spencer Dinwiddie,Point Guard,23,Brooklyn,59,18,22.6,2.3,5.1,0.444,0.6,1.7,0.376,1.6,3.4,0.478,0.507,2.1,2.7,0.792,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3
2017,Toney Douglas,Point Guard,30,Memphis,24,0,16.4,1.8,4.9,0.368,0.3,1.8,0.16699999999999998,1.5,3.1,0.48,0.397,1.0,1.2,0.828,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,4.9
2017,Goran Dragic,Point Guard,30,Miami,73,73,33.7,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3
2017,Andre Drummond,Center,23,Detroit,81,81,29.7,6.0,11.2,0.53,0.0,0.1,0.28600000000000003,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6
2017,Jared Dudley,Power Forward,31,Phoenix,64,7,21.3,2.5,5.4,0.45399999999999996,1.2,3.2,0.379,1.3,2.2,0.5589999999999999,0.565,0.7,1.0,0.662,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8
2017,Mike Dunleavy,Small Forward,36,Cleveland,23,2,15.9,1.6,3.9,0.4,0.9,2.5,0.35100000000000003,0.7,1.4,0.485,0.511,0.6,0.8,0.737,0.2,1.8,2.0,0.9,0.3,0.1,0.6,1.4,4.6
2017,Mike Dunleavy,Small Forward,36,Atlanta,30,0,15.8,1.9,4.3,0.43799999999999994,1.1,2.6,0.429,0.8,1.8,0.45299999999999996,0.565,0.7,0.9,0.846,0.4,1.8,2.3,1.0,0.3,0.2,0.5,1.2,5.6
2017,Kris Dunn,Point Guard,22,Minnesota,78,7,17.1,1.5,4.0,0.377,0.3,0.9,0.28800000000000003,1.2,3.1,0.40399999999999997,0.41100000000000003,0.5,0.8,0.61,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8
2017,Kevin Durant,Small Forward,28,Golden State,62,62,33.4,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1
2017,Jarell Eddie,Small Forward,25,Phoenix,5,0,12.4,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.42100000000000004,1.6,1.8,0.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8
2017,Henry Ellenson,Power Forward,20,Detroit,19,2,7.7,1.2,3.4,0.359,0.5,1.8,0.28600000000000003,0.7,1.5,0.44799999999999995,0.43799999999999994,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.1,0.1,0.7,0.3,3.2
2017,Wayne Ellington,Shooting Guard,29,Miami,62,13,24.2,3.7,9.0,0.41600000000000004,2.4,6.4,0.37799999999999995,1.3,2.6,0.509,0.55,0.6,0.7,0.86,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5
2017,Monta Ellis,Shooting Guard,31,Indiana,74,33,27.0,3.3,7.5,0.44299999999999995,0.6,1.8,0.319,2.8,5.7,0.483,0.48200000000000004,1.3,1.7,0.727,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5
2017,Joel Embiid,Center,22,Philadelphia,31,31,25.4,6.5,13.8,0.466,1.2,3.2,0.36700000000000005,5.3,10.7,0.495,0.508,6.2,7.9,0.7829999999999999,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2
2017,James Ennis,Small Forward,26,Memphis,64,28,23.5,2.3,5.0,0.455,0.8,2.1,0.37200000000000005,1.5,2.9,0.516,0.534,1.3,1.7,0.782,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7
2017,Tyler Ennis,Point Guard,22,Houston,31,0,6.3,0.8,2.1,0.391,0.2,0.5,0.375,0.6,1.5,0.396,0.43799999999999994,0.1,0.1,0.667,0.1,0.5,0.6,1.1,0.2,0.0,0.8,0.9,1.9
2017,Tyler Ennis,Point Guard,22,Los Angeles Lakers,22,2,17.8,3.0,6.5,0.451,1.0,2.5,0.389,2.0,4.1,0.489,0.524,0.9,1.0,0.8640000000000001,0.2,1.0,1.2,2.4,0.9,0.1,1.0,1.3,7.7
2017,Tyreke Evans,Small Forward,27,New Orleans,26,0,18.2,3.5,8.7,0.401,0.8,2.7,0.3,2.7,6.0,0.446,0.447,1.7,2.2,0.7759999999999999,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5
2017,Tyreke Evans,Small Forward,27,Sacramento,14,6,22.4,4.2,10.2,0.413,1.5,3.4,0.43799999999999994,2.7,6.8,0.4,0.486,1.7,2.4,0.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6
2017,Dante Exum,Point Guard,21,Utah,66,26,18.6,2.3,5.5,0.42700000000000005,0.7,2.3,0.295,1.7,3.2,0.519,0.488,0.9,1.1,0.795,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,6.2
2017,Kenneth Faried,Power Forward,27,Denver,61,34,21.2,3.7,6.8,0.5479999999999999,0.0,0.1,0.0,3.7,6.7,0.556,0.5479999999999999,2.1,3.1,0.693,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6
2017,Jordan Farmar,Point Guard,30,Sacramento,2,0,17.5,2.0,6.0,0.33299999999999996,2.0,4.5,0.444,0.0,1.5,0.0,0.5,0.0,0.0,,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0
2017,Derrick Favors,Power Forward,25,Utah,50,39,23.7,4.1,8.3,0.48700000000000004,0.1,0.2,0.3,4.0,8.1,0.491,0.49,1.3,2.2,0.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5
2017,Kay Felder,Point Guard,21,Cleveland,42,0,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,0.40399999999999997,0.415,0.8,1.2,0.7140000000000001,0.1,0.9,1.0,1.4,0.4,0.2,0.7,0.9,4.0
2017,Cristiano Felicio,Center,24,Chicago,66,0,15.8,1.9,3.3,0.579,0.0,0.0,,1.9,3.3,0.579,0.579,0.9,1.4,0.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8
2017,Raymond Felton,Point Guard,32,Los Angeles Clippers,80,11,21.3,2.8,6.4,0.43,0.6,1.8,0.319,2.2,4.6,0.473,0.475,0.6,0.8,0.7809999999999999,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,6.7
2017,Yogi Ferrell,Point Guard,23,Brooklyn,10,0,15.1,1.8,4.9,0.36700000000000005,0.8,2.7,0.29600000000000004,1.0,2.2,0.455,0.449,1.0,1.6,0.625,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,5.4
2017,Yogi Ferrell,Point Guard,23,Dallas,36,29,29.1,3.9,9.6,0.41200000000000003,1.7,4.1,0.40299999999999997,2.3,5.4,0.418,0.499,1.8,2.0,0.877,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3
2017,Dorian Finney-Smith,Power Forward,23,Dallas,81,35,20.3,1.5,4.1,0.37200000000000005,0.7,2.4,0.293,0.8,1.8,0.479,0.456,0.6,0.8,0.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3
2017,Bryn Forbes,Shooting Guard,23,San Antonio,36,0,7.9,1.0,2.8,0.364,0.5,1.5,0.321,0.5,1.3,0.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6
2017,Evan Fournier,Shooting Guard,24,Orlando,68,66,32.9,6.0,13.7,0.439,1.9,5.3,0.35600000000000004,4.1,8.4,0.491,0.508,3.3,4.1,0.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,17.2
2017,Randy Foye,Shooting Guard,33,Brooklyn,69,40,18.6,1.7,4.7,0.363,1.0,2.9,0.33,0.7,1.8,0.418,0.466,0.8,0.9,0.857,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,5.2
2017,Tim Frazier,Point Guard,26,New Orleans,65,35,23.5,2.5,6.2,0.40299999999999997,0.6,2.0,0.313,1.9,4.2,0.446,0.45299999999999996,1.5,2.0,0.76,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,7.1
2017,Channing Frye,Center,33,Cleveland,74,15,18.9,3.2,7.0,0.45799999999999996,1.9,4.5,0.409,1.4,2.5,0.546,0.589,0.9,1.0,0.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1
2017,Danilo Gallinari,Small Forward,28,Denver,63,63,33.9,5.3,11.9,0.447,2.0,5.1,0.389,3.3,6.8,0.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2
2017,Langston Galloway,Point Guard,25,New Orleans,55,0,20.4,3.0,8.0,0.374,1.8,4.9,0.377,1.2,3.1,0.37,0.489,0.7,0.9,0.769,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6
2017,Langston Galloway,Point Guard,25,Sacramento,19,2,19.7,2.2,5.5,0.40399999999999997,1.0,2.1,0.475,1.2,3.4,0.359,0.495,0.6,0.6,0.917,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6.0
2017,Patricio Garino,Shooting Guard,23,Orlando,5,0,8.6,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,0.0
2017,Marc Gasol,Center,32,Memphis,74,74,34.2,7.2,15.7,0.45899999999999996,1.4,3.6,0.38799999999999996,5.8,12.1,0.48,0.503,3.8,4.5,0.8370000000000001,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5
2017,Pau Gasol,Center,36,San Antonio,64,39,25.4,4.7,9.4,0.502,0.9,1.6,0.5379999999999999,3.9,7.8,0.494,0.5479999999999999,2.0,2.9,0.7070000000000001,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4
2017,Rudy Gay,Small Forward,30,Sacramento,30,30,33.8,6.7,14.7,0.455,1.4,3.8,0.37200000000000005,5.3,11.0,0.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7
2017,Michael Gbinije,Shooting Guard,24,Detroit,9,0,3.6,0.1,1.1,0.1,0.0,0.4,0.0,0.1,0.7,0.16699999999999998,0.1,0.2,0.2,1.0,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,0.4
2017,Alonzo Gee,Small Forward,29,Denver,13,0,6.8,0.2,1.1,0.214,0.0,0.2,0.0,0.2,0.8,0.273,0.214,0.4,0.7,0.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,0.8
2017,Paul George,Small Forward,26,Indiana,75,75,35.9,8.3,18.0,0.461,2.6,6.6,0.39299999999999996,5.7,11.4,0.501,0.534,4.5,5.0,0.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7
2017,Marcus Georges-Hunt,Shooting Guard,22,Orlando,5,0,9.6,0.4,1.4,0.28600000000000003,0.2,0.4,0.5,0.2,1.0,0.2,0.35700000000000004,1.8,2.0,0.9,0.2,1.6,1.8,0.6,0.2,0.0,0.4,1.0,2.8
2017,Jonathan Gibson,Point Guard,29,Dallas,17,0,13.6,2.1,5.6,0.368,0.9,2.6,0.33299999999999996,1.2,2.9,0.4,0.447,1.2,1.7,0.7240000000000001,0.1,1.2,1.3,1.5,0.5,0.0,1.2,1.2,6.2
2017,Taj Gibson,Power Forward,31,Chicago,55,55,27.3,5.0,9.6,0.521,0.0,0.2,0.16699999999999998,5.0,9.4,0.529,0.523,1.5,2.2,0.7140000000000001,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6
2017,Taj Gibson,Power Forward,31,Oklahoma City,23,16,21.2,3.9,7.8,0.49700000000000005,0.0,0.0,1.0,3.8,7.7,0.494,0.5,1.2,1.7,0.718,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,9.0
2017,Manu Ginobili,Shooting Guard,39,San Antonio,69,0,18.7,2.5,6.4,0.39,1.3,3.3,0.392,1.2,3.1,0.387,0.491,1.2,1.6,0.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5
2017,Rudy Gobert,Center,24,Utah,81,81,33.9,5.1,7.7,0.6609999999999999,0.0,0.0,0.0,5.1,7.7,0.662,0.6609999999999999,3.8,5.9,0.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0
2017,Archie Goodwin,Shooting Guard,22,New Orleans,3,0,10.0,0.7,1.7,0.4,0.3,0.7,0.5,0.3,1.0,0.33299999999999996,0.5,3.3,3.3,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,5.0
2017,Archie Goodwin,Shooting Guard,22,Brooklyn,12,0,15.3,2.8,5.1,0.557,0.3,1.1,0.308,2.5,4.0,0.625,0.59,1.9,2.7,0.7190000000000001,0.6,1.8,2.3,1.9,0.3,0.3,1.2,0.6,7.9
2017,Aaron Gordon,Small Forward,21,Orlando,80,72,28.7,4.9,10.8,0.45399999999999996,1.0,3.3,0.28800000000000003,4.0,7.5,0.528,0.499,2.0,2.7,0.7190000000000001,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,12.7
2017,Eric Gordon,Shooting Guard,28,Houston,75,15,31.0,5.5,13.5,0.406,3.3,8.8,0.37200000000000005,2.2,4.7,0.46799999999999997,0.527,2.0,2.3,0.84,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,16.2
2017,Marcin Gortat,Center,32,Washington,82,82,31.2,4.8,8.2,0.579,0.0,0.0,0.0,4.8,8.2,0.58,0.579,1.3,1.9,0.648,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8
2017,Treveon Graham,Shooting Guard,23,Charlotte,27,1,7.0,0.7,1.5,0.475,0.3,0.6,0.6,0.4,0.9,0.4,0.588,0.4,0.6,0.667,0.2,0.6,0.8,0.2,0.2,0.0,0.1,0.7,2.1
2017,Jerami Grant,Power Forward,22,Philadelphia,2,0,20.5,3.0,8.5,0.353,0.0,1.0,0.0,3.0,7.5,0.4,0.353,2.0,4.0,0.5,0.0,3.0,3.0,0.0,0.0,2.0,1.5,2.5,8.0
2017,Jerami Grant,Power Forward,22,Oklahoma City,78,4,19.1,1.9,4.0,0.469,0.6,1.5,0.377,1.3,2.5,0.523,0.539,1.1,1.8,0.619,0.5,2.1,2.6,0.6,0.4,1.0,0.5,1.8,5.4
2017,Jerian Grant,Point Guard,24,Chicago,63,28,16.3,2.0,4.8,0.425,0.8,2.1,0.366,1.3,2.7,0.473,0.507,1.0,1.2,0.89,0.3,1.5,1.8,1.9,0.7,0.1,0.7,1.5,5.9
2017,Danny Green,Shooting Guard,29,San Antonio,68,68,26.6,2.6,6.6,0.392,1.7,4.6,0.379,0.9,2.0,0.42,0.523,0.4,0.5,0.8440000000000001,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,7.3
2017,Draymond Green,Power Forward,26,Golden State,76,76,32.5,3.6,8.6,0.418,1.1,3.5,0.308,2.5,5.1,0.494,0.48100000000000004,2.0,2.8,0.7090000000000001,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,10.2
2017,Gerald Green,Small Forward,31,Boston,47,0,11.4,2.0,4.9,0.409,0.8,2.4,0.35100000000000003,1.2,2.6,0.46299999999999997,0.494,0.7,0.9,0.805,0.3,1.4,1.8,0.7,0.2,0.1,0.5,1.0,5.6
2017,JaMychal Green,Power Forward,26,Memphis,77,75,27.3,3.2,6.5,0.5,0.7,1.9,0.379,2.5,4.6,0.5489999999999999,0.555,1.7,2.2,0.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9
2017,Jeff Green,Power Forward,30,Orlando,69,11,22.2,3.2,8.1,0.39399999999999996,0.8,2.8,0.275,2.4,5.3,0.45799999999999996,0.442,2.1,2.4,0.863,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2
2017,Blake Griffin,Power Forward,27,Los Angeles Clippers,61,61,34.0,7.9,15.9,0.493,0.6,1.9,0.336,7.2,14.1,0.514,0.513,5.2,6.9,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6
2017,Justin Hamilton,Center,26,Brooklyn,64,7,18.4,2.7,5.9,0.45899999999999996,0.9,2.8,0.306,1.9,3.1,0.598,0.532,0.6,0.8,0.75,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4,6.9
2017,A.J. Hammons,Center,24,Dallas,22,0,7.4,0.8,1.9,0.405,0.2,0.5,0.5,0.5,1.5,0.375,0.46399999999999997,0.4,0.9,0.45,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2
2017,Tim Hardaway,Shooting Guard,24,Atlanta,79,30,27.3,5.3,11.5,0.455,1.9,5.3,0.35700000000000004,3.4,6.3,0.537,0.537,2.1,2.7,0.7659999999999999,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5
2017,James Harden,Point Guard,27,Houston,81,81,36.4,8.3,18.9,0.44,3.2,9.3,0.34700000000000003,5.1,9.6,0.53,0.525,9.2,10.9,0.847,1.2,7.0,8.1,11.2,1.5,0.5,5.7,2.7,29.1
2017,Maurice Harkless,Small Forward,23,Portland,77,69,28.9,4.1,8.1,0.503,0.9,2.5,0.35100000000000003,3.2,5.6,0.5720000000000001,0.5579999999999999,1.0,1.6,0.621,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,10.0
2017,Justin Harper,Power Forward,27,Philadelphia,3,0,10.3,1.7,4.0,0.41700000000000004,0.7,2.3,0.28600000000000003,1.0,1.7,0.6,0.5,0.0,0.0,,0.7,1.0,1.7,0.7,0.0,0.0,1.3,0.7,4.0
2017,Montrezl Harrell,Center,23,Houston,58,14,18.3,3.9,5.9,0.652,0.0,0.1,0.14300000000000002,3.9,5.8,0.6629999999999999,0.654,1.3,2.1,0.628,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2,9.1
2017,Devin Harris,Point Guard,33,Dallas,65,0,16.7,2.1,5.2,0.39899999999999997,0.9,2.7,0.32799999999999996,1.2,2.5,0.47600000000000003,0.484,1.6,2.0,0.8290000000000001,0.2,1.8,2.0,2.1,0.7,0.1,0.9,1.6,6.7
2017,Gary Harris,Shooting Guard,22,Denver,57,56,31.3,5.6,11.2,0.502,1.9,4.5,0.42,3.7,6.7,0.5579999999999999,0.586,1.8,2.4,0.7759999999999999,0.8,2.3,3.1,2.9,1.2,0.1,1.3,1.6,14.9
2017,Joe Harris,Shooting Guard,25,Brooklyn,52,11,21.9,3.0,7.0,0.425,1.6,4.3,0.385,1.3,2.7,0.489,0.5429999999999999,0.7,0.9,0.7140000000000001,0.3,2.5,2.8,1.0,0.6,0.2,1.1,2.3,8.2
2017,Manny Harris,Shooting Guard,27,Dallas,4,0,6.3,0.8,3.8,0.2,0.0,0.5,0.0,0.8,3.3,0.231,0.2,0.5,1.0,0.5,0.8,1.5,2.3,0.5,0.0,0.0,0.5,0.3,2.0
2017,Tobias Harris,Power Forward,24,Detroit,82,48,31.3,6.2,13.0,0.48100000000000004,1.3,3.8,0.34700000000000003,4.9,9.1,0.537,0.532,2.3,2.8,0.841,0.8,4.3,5.1,1.7,0.7,0.5,1.2,1.6,16.1
2017,Aaron Harrison,Shooting Guard,22,Charlotte,5,0,3.4,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.5,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,0.2
2017,Andrew Harrison,Point Guard,22,Memphis,72,18,20.5,1.6,5.0,0.325,0.6,2.2,0.276,1.0,2.8,0.363,0.385,2.1,2.7,0.763,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9
2017,Udonis Haslem,Center,36,Miami,16,0,8.1,0.7,1.4,0.478,0.0,0.2,0.0,0.7,1.3,0.55,0.478,0.6,0.9,0.6,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.4,1.9
2017,Spencer Hawes,Power Forward,28,Charlotte,35,1,17.9,3.0,6.2,0.47700000000000004,0.5,1.6,0.29100000000000004,2.5,4.7,0.54,0.514,0.9,1.0,0.882,0.9,3.3,4.2,1.8,0.4,0.7,1.1,1.7,7.3
2017,Spencer Hawes,Power Forward,28,Milwaukee,19,0,9.0,1.6,3.1,0.508,0.5,1.4,0.34600000000000003,1.1,1.7,0.636,0.585,0.7,0.9,0.778,0.3,2.1,2.4,1.0,0.1,0.2,0.5,0.8,4.4
2017,Gordon Hayward,Small Forward,26,Utah,73,73,34.5,7.5,15.8,0.47100000000000003,2.0,5.1,0.39799999999999996,5.4,10.7,0.506,0.536,5.0,5.9,0.8440000000000001,0.7,4.7,5.4,3.5,1.0,0.3,1.9,1.6,21.9
2017,Gerald Henderson,Shooting Guard,29,Philadelphia,72,41,23.2,3.3,7.7,0.423,0.8,2.4,0.353,2.4,5.3,0.455,0.478,1.8,2.3,0.8059999999999999,0.5,2.1,2.6,1.6,0.6,0.2,0.9,1.8,9.2
2017,John Henson,Center,26,Milwaukee,58,39,19.4,2.7,5.3,0.515,0.0,0.0,0.0,2.7,5.3,0.516,0.515,1.3,1.8,0.6920000000000001,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6,6.8
2017,Juan Hernangomez,Power Forward,21,Denver,62,9,13.6,1.6,3.6,0.451,0.7,1.8,0.40700000000000003,0.9,1.8,0.495,0.5539999999999999,0.9,1.2,0.75,0.7,2.3,3.0,0.5,0.5,0.2,0.5,1.0,4.9
